,pre_y0,pre_y1,pre_y2,pre_y3,pre_y4,pre_y5
6410,3.016118,22.27624,21.24935,15.31762,117.32218,0.2127956
6411,2.346613,27.7709,18.51111,13.15452,97.0426,0.2130709
6412,2.169506,32.82712,16.7965,11.61245,77.24791,0.226582
6413,2.522778,39.13403,16.37748,11.175463,57.57001,0.245468
6414,3.161633,49.56597,14.88909,10.035083,27.87098,0.2655131
6415,3.6438,60.64534,14.78005,9.790224,8.328913,0.2866386
6416,4.083383,67.12401,16.12671,10.581486,1.3902652,0.3265982
6417,4.595162,69.74617,18.15607,11.81619,0.377596501,0.3554701
6418,4.162335,67.84633,16.68598,10.45527,1.9864674,0.3163172
6419,4.186578,64.21685,15.78394,9.795681,5.2492296,0.295088
6420,4.247216,56.48755,14.96757,8.999231,11.861408,0.2485443
6421,1.4043219,56.46819,7.264671,4.530483,5.53347033,0.290285
6422,1.1606555,54.98478,5.01983,2.8836291,6.37122436,0.2924778
6423,2.2397317,59.51699,5.249997,3.0567111,2.5763512,0.2873227
6424,3.2857682,62.26801,6.373125,3.934609,1.532778917,0.2659562
6425,3.545364,66.96344,8.794093,5.525855,0.108780004,0.2893127
6426,5.288046,75.79219,11.96467,7.60808,0.00927164,0.325281
6427,4.888431,80.39099,15.108912,9.777301,1.2525893,0.3306668
6428,6.820396,84.43539,35.49361,25.66301,2.801159,0.4082662
6429,8.98759,88.22409,44.71463,34.73455,3.380374,0.4232724
6430,8.106878,91.07922,41.53232,34.15853,7.195319,0.4092252
6431,5.58391,76.38661,30.35415,26.4333,26.216276,0.3188772
6432,3.905449,63.06438,21.25199,18.47618,48.00682,0.2710553
6433,3.354547,52.52316,23.2534,20.67112,73.15166,0.252561
6434,2.391951,47.14782,24.14702,21.84289,88.05184,0.2347714
6435,1.4794529,40.56013,21.5492,19.57432,101.22057,0.2265553
6436,1.3031583,41.71703,21.00555,19.04512,98.51785,0.2397398
6437,1.376019,50.20341,21.17209,19.0734,90.11425,0.2573119
6438,1.498642,64.54499,21.173,18.86683,84.74499,0.2751109
6439,3.472951,91.93517,26.8508,23.15763,53.38956,0.3364445
6440,2.344354,78.25579,23.91789,20.14128,53.90273,0.3216552
6441,2.2639201,58.07883,10.900923,9.197862,67.66508,0.2900422
6442,3.0714079,66.94639,16.802912,14.118322,54.18681,0.2941781
6443,4.556007,65.05122,23.99336,20.4445,55.815121,0.3109743
6444,5.48407,58.38767,27.28526,21.95639,56.35382,0.3177266
6445,2.669319,80.52331,10.735915,7.89426,22.330119,0.2683545
6446,2.178506,57.12066,9.8642095,7.2626768,38.86934,0.2702182
6447,2.272387,47.53973,10.218007,7.870925,53.51311,0.2701252
6448,2.851675,48.53552,12.36893,9.831069,56.86179,0.2825291
6449,3.466756,39.05715,24.08504,19.53316,81.15242,0.2453507
6450,4.984484,55.78287,42.98279,34.93547,66.2077,0.2659561
6451,6.299523,92.35753,47.25534,37.4281,17.930864,0.5040087
6452,8.803365,111.69379,52.1271,41.07091,14.543434,0.6292449
6453,5.65973,89.21848,28.84971,22.72881,40.01854,0.2967632
6454,5.168491,69.19621,28.31889,22.0399,65.24462,0.2716531
6455,5.731953,59.05535,30.9296,23.19455,87.6041,0.2662014
6456,5.896366,38.24551,35.64868,25.98847,132.9699,0.2591219
6457,5.482529,28.27005,39.40705,28.64978,159.2379,0.2527859
6458,4.960564,27.36596,40.93293,29.81678,156.5428,0.2548182
6459,4.610675,29.82988,43.15188,31.13031,142.2719,0.2645141
6460,4.337946,34.03348,46.11583,32.4859,126.4902,0.2715761
6461,4.274267,35.47509,44.6542,30.89329,115.3825,0.2611028
6462,4.526126,38.86793,41.79263,28.44837,100.2754,0.2491915
6463,4.754681,42.44918,39.97462,26.85227,87.67088,0.2406429
6464,4.146641,39.77386,38.34614,25.25442,82.57638,0.2272706
6465,4.417855,39.24156,37.5996,23.963,78.43406,0.2215855
6466,4.910967,39.39514,34.5836,21.29273,75.06467,0.2182115
6467,4.595172,42.29118,33.09669,19.77752,67.3849,0.2064164
6468,3.36811,62.00962,31.38013,18.8704,42.96688,0.1956397
6469,2.98852,41.46255,32.13661,20.31725,65.30829,0.1814982
6470,2.191459,37.04033,31.51367,20.27442,68.69262,0.164921
6471,2.087815,33.15527,30.40505,19.38274,71.3014,0.1594199
6472,2.013809,29.11032,27.81529,17.47922,74.391,0.1539202
6473,2.13063,30.6216,26.37189,16.46541,72.27036,0.151728
6474,2.170754,35.77166,26.27463,16.41098,67.42818,0.1546927
6475,2.455236,54.4764,28.47315,17.98201,49.35864,0.1708869
6476,3.147153,76.87935,32.39074,20.93226,30.53119,0.1976903
6477,3.717448,74.52017,33.17351,21.94692,36.06235,0.2135692
6478,3.943823,59.10663,27.16134,18.40098,53.72741,0.2136943
6479,4.046446,56.25426,24.42624,17.12982,59.72735,0.2163518
6480,4.695894,61.14462,24.23365,16.9962,57.54674,0.2241606
6481,5.716602,56.23188,26.01615,18.01578,68.29213,0.2289052
6482,5.741979,45.82209,27.1148,18.71085,88.10423,0.2212485
6483,4.098122,39.71232,25.83931,17.53137,95.43577,0.2115902
6484,3.075809,44.33886,24.2207,15.95398,79.80274,0.225694
6485,3.287387,53.61422,21.92324,14.48554,64.26197,0.2475908
6486,3.37909,58.73113,19.020807,12.640877,56.90607,0.2451304
6487,3.934378,61.25379,22.44876,15.03815,52.45043,0.2331039
6488,4.865127,63.70883,25.57533,17.00644,49.90145,0.2538443
6489,3.485059,57.39658,27.77967,18.64076,60.00166,0.2399587
6490,3.4048,45.99094,30.05755,20.23083,73.43181,0.2138335
6491,4.891546,36.58595,31.20979,21.09783,82.4939,0.1990893
6492,8.334692,39.11166,33.27286,22.5503,78.12122,0.2205071
6493,7.19578,32.67126,28.63938,17.75547,86.80867,0.1979374
6494,6.431108,29.46439,30.16418,18.7326,91.02467,0.1921317
6495,6.561959,31.44067,32.61679,20.40782,87.76883,0.1982167
6496,7.234632,39.82919,36.66396,22.69028,77.09789,0.2082716
6497,7.512715,49.63081,40.75887,25.18665,64.88511,0.2144102
6498,9.610669,70.16032,45.00154,28.20579,41.37732,0.2490998
6499,11.293537,90.44828,49.94784,31.80388,20.90101,0.2875781
6500,10.142928,87.25291,48.76964,32.25378,29.58096,0.2986769
6501,9.822925,74.41016,40.79676,28.31326,47.30614,0.2792882
6502,9.65775,75.34587,39.66189,28.67024,51.53491,0.2826906
6503,9.783713,68.57508,37.60232,27.67162,62.69375,0.2853734
6504,7.606422,45.90597,29.63257,21.40376,88.4261,0.2427224
6505,4.818601,26.36448,23.38116,16.40874,116.1071,0.2009891
6506,3.291534,18.99692,20.36349,13.98324,129.3878,0.1859851
6507,2.681717,20.61061,18.77587,12.71919,119.1443,0.1883949
6508,2.41079,24.45702,17.7716,11.89445,103.39188,0.2000863
6509,2.407446,30.11721,17.51267,11.5317,85.54763,0.2153422
6510,2.90769,43.16747,18.72452,12.11105,63.7781,0.2416268
6511,3.473741,60.81215,20.12934,12.86762,41.6655,0.2676667
6512,3.656847,69.7964,21.24061,13.48743,32.12679,0.2893581
6513,3.639645,69.1789,22.75748,14.15076,34.09825,0.2892887
6514,3.246461,60.22893,23.45591,14.33491,43.97916,0.2658072
6515,3.045159,45.44708,22.23097,13.5622,60.27791,0.22939
6516,3.114533,34.17594,22.0861,13.46251,73.74961,0.1965034
6517,2.203359,26.79116,18.94207,11.50825,72.94849,0.1748574
6518,2.088965,23.99881,20.01105,12.12961,78.44673,0.166315
6519,3.053089,27.50403,22.62939,13.71432,79.1961,0.1751212
6520,4.390706,32.78534,24.62483,14.89589,74.95674,0.1883515
6521,5.196888,35.37472,24.75256,14.68767,68.91165,0.192963
6522,4.97989,42.21064,25.13364,14.35132,57.70489,0.1935615
6523,7.741504,59.61985,28.18995,16.2291,36.12203,0.2373264
6524,8.373799,53.02488,27.31554,16.41995,44.2428,0.2481817
6525,6.580934,40.75416,25.0871,15.47468,62.3419,0.222564
6526,4.702611,33.00783,25.13266,15.88103,73.7348,0.2057567
6527,3.580621,27.62373,24.42457,15.49191,87.35403,0.2070033
6528,2.967586,22.90851,24.21967,15.40576,110.1814,0.2182877
6529,2.970515,22.80449,23.94401,15.43755,122.8065,0.2397959
6530,3.337326,27.28496,24.16904,16.12266,125.8444,0.2668605
6531,3.627596,32.91131,24.2646,16.70522,124.7133,0.2875297
6532,3.73072,40.16396,21.46828,14.58076,103.11485,0.2822245
6533,4.866202,46.68373,19.86304,13.16669,81.25246,0.2786135
6534,5.669761,54.67925,19.05591,12.42444,56.39327,0.275568
6535,6.671608,72.12674,18.93798,12.29439,23.38886,0.2962332
6536,7.362379,77.88273,19.36694,12.61126,7.986574,0.3115378
6537,7.777366,79.2493,21.35597,13.71249,2.916099,0.3287755
6538,7.395131,78.12523,22.77152,14.16948,3.546056,0.3270051
6539,6.685889,73.89985,23.26581,14.32194,8.378243,0.3158387
6540,5.95557,67.90295,23.31519,14.12803,14.504091,0.2907465
6541,4.471863,63.39661,24.22724,13.85265,18.766927,0.2683545
6542,3.419323,58.2872,24.35496,13.40436,23.42051,0.2477265
6543,3.162586,56.21382,24.55897,13.35619,25.25464,0.2386616
6544,3.206213,56.33194,24.42593,12.97805,25.74297,0.2348546
6545,3.378142,59.82954,25.09174,12.95923,22.85828,0.2410134
6546,3.859073,67.90965,25.95992,13.35559,16.1328,0.258084
6547,5.702275,77.91532,31.52276,17.04985,8.850367,0.3372482
6548,6.917432,66.53489,30.45937,17.58066,25.3763,0.3465432
6549,7.181828,62.76948,29.0996,17.78565,36.76903,0.3823352
6550,8.600705,62.32858,30.63525,19.97539,50.97811,0.3971593
6551,9.181778,62.60009,31.88352,21.62722,64.81227,0.3936809
6552,5.535824,44.81891,26.56259,18.63879,78.0594,0.3153294
6553,3.125583,24.84823,22.37985,16.03594,102.6972,0.2347531
6554,2.869821,17.41773,22.99204,16.9094,128.3461,0.2100493
6555,2.647046,16.19943,21.61206,16.18563,132.647,0.1871638
6556,2.824024,16.62135,23.06291,17.18447,143.0773,0.1806778
6557,2.89346,18.62215,22.89275,17.24936,139.8958,0.1766544
6558,3.356273,28.27849,22.38047,16.96378,124.4363,0.2082763
6559,5.351939,54.8404,20.80143,15.36277,71.22523,0.2811048
6560,6.768722,65.33274,18.09507,13.066,30.69588,0.2905489
6561,7.572218,68.66603,17.4696,12.4438,11.22293,0.302521
6562,7.38219,67.33132,16.96115,11.87145,5.025255,0.2950995
6563,5.04626,63.56274,17.5407,12.20539,7.569068,0.2715241
6564,5.394538,64.13122,19.63198,13.43017,5.405692,0.261172
6565,7.456566,65.70579,24.44668,16.1763,0.7978631,0.2609576
6566,8.598402,63.34476,25.92344,16.8879,1.0407585,0.2123059
6567,5.008892,51.61358,21.82349,13.57891,7.435994,0.1706588
6568,2.63477,47.12001,19.73659,12.02097,8.623801,0.1673601
6569,2.629637,52.25496,21.06983,12.5375,2.761898,0.1816473
6570,2.92047,53.38626,25.81645,14.89373,0.6529989,0.2044326
6571,3.41179,53.56298,33.31523,19.32373,2.09127,0.2494612
6572,3.443507,47.50864,29.42211,17.86744,11.6296,0.2591136
6573,4.009701,40.47142,26.39467,17.32237,27.10926,0.249433
6574,7.093216,45.51324,30.61431,21.27472,39.61042,0.283759
6575,7.229362,53.9514,31.60011,23.37709,54.82476,0.29676
6576,5.04918,35.97685,29.89367,23.23641,118.9992,0.2591054
6577,6.795711,21.3167,37.50519,29.72817,208.0176,0.2708281
6578,5.345349,18.96119,38.69921,32.58624,226.3319,0.2906236
6579,4.552477,40.10513,33.63614,29.28877,210.4851,0.4108808
6580,4.109282,57.53608,30.31722,26.1635,172.7994,0.4518373
6581,4.455788,51.35436,25.29046,21.72092,153.2606,0.3922455
6582,6.018195,50.1477,24.9305,21.17548,128.9235,0.3453933
6583,7.679319,58.62601,25.17064,20.92883,88.82419,0.3307193
6584,7.882391,66.72403,23.8839,19.58728,51.46243,0.3403754
6585,8.161847,71.39983,22.20887,17.39977,20.970513,0.3393736
6586,8.910884,64.04911,19.81702,14.82254,11.870904,0.2968048
6587,9.96355,55.50003,15.77117,11.599499,6.6828527,0.2703873
6588,9.639601,52.23252,13.46234,9.809096,1.27132041,0.299313
6589,8.879772,48.32016,12.16841,8.761014,0.8256729,0.2401055
6590,6.213385,48.88039,12.93482,9.069745,0.5971019,0.279126
6591,5.352403,49.31861,13.61374,9.295605,0.37704137,0.3868439
6592,3.684933,49.41914,13.44323,8.967029,0.4216861,0.371067
6593,2.814104,49.63238,13.82424,9.244621,0.3470041,0.2780989
6594,1.869336,44.90758,13.40435,8.750117,5.055107,0.2223545
6595,1.786453,40.41739,13.64086,8.916145,11.174911,0.2135403
6596,2.331434,34.78704,13.19326,8.871827,19.66012,0.2388319
6597,2.4439,31.02727,13.15426,9.052996,27.26374,0.2535297
6598,2.567746,28.24205,13.86972,9.876926,38.48882,0.2434836
6599,2.85324,27.89354,14.79573,11.10532,53.03932,0.2329862
6600,3.108844,25.32657,15.44379,12.04971,75.67605,0.2188892
6601,2.810125,24.10038,15.16167,11.87689,89.7323,0.2072888
6602,2.653673,28.51914,14.62646,11.472728,87.35666,0.2084932
6603,2.775268,28.85168,13.75413,10.738113,84.41551,0.2070809
6604,3.365962,29.89877,12.72548,9.852538,74.12276,0.2090566
6605,5.156742,32.34863,11.90699,9.187917,58.13445,0.2169875
6606,6.382073,37.70014,11.6803,8.900943,40.95532,0.2222948
6607,5.620104,49.71407,14.12863,10.51658,18.84703,0.2345629
6608,4.164245,52.27797,17.065,12.55549,9.709479,0.2471964
6609,3.950258,52.62316,17.35802,12.66809,7.486187,0.2558382
6610,3.965496,54.89792,17.3067,12.48242,6.795868,0.2619898
6611,3.445737,52.53053,16.41072,11.87263,10.162411,0.250582
6612,2.874608,43.91363,14.86715,10.776597,19.52336,0.2206897
6613,1.582052,28.28127,12.22953,8.149728,28.49829,0.1684079
6614,0.9647339,22.82949,11.03047,7.232327,33.48768,0.1493246
6615,0.8771375,22.25542,10.9458,7.064304,34.06044,0.1454988
6616,0.9221577,23.69745,11.53502,7.329209,33.79563,0.1483406
6617,0.8104779,22.22403,12.10783,7.70554,37.39408,0.1453101
6618,0.9002705,27.76817,13.42407,8.429494,33.84571,0.1545615
6619,1.407332,40.60145,16.00551,10.120993,22.99525,0.1805785
6620,2.1648,43.41519,17.96335,11.54595,23.31297,0.2247725
6621,2.623732,37.46208,18.59166,12.30303,33.06976,0.2538851
6622,3.544281,39.66612,19.902,13.96444,39.2878,0.2731709
6623,3.656695,44.74826,20.35212,14.92604,46.1925,0.2684722
6624,4.374474,44.60394,21.62874,16.41787,60.49812,0.2731206
6625,4.00968,44.08691,22.45523,17.56233,70.57487,0.2729612
6626,1.5159087,42.30076,17.90832,14.75174,77.92382,0.2554947
6627,0.8255631,52.75068,15.43896,12.87456,72.87051,0.2565358
6628,1.771035,91.56328,16.38454,13.62017,17.98407,0.324887
6629,4.072804,111.51144,17.04285,14.32528,4.882893,0.3568521
6630,3.306209,116.4939,13.1096,11.143649,1.810213,0.3905913
6631,2.873374,112.6669,11.972704,10.151934,1.1973403,0.3265292
6632,4.146953,103.39558,14.35104,12.167345,5.6313755,0.3169611
6633,4.192512,78.20638,13.130205,11.165503,27.899363,0.3760679
6634,3.633844,72.55094,15.93283,13.51551,31.62754,0.3954013
6635,3.128413,53.96807,12.13239,10.04829,41.98488,0.3340246
6636,3.322606,47.70143,11.245113,8.833198,41.508,0.3286359
6637,3.900042,52.53156,14.622482,10.076609,16.427523,0.2448566
6638,3.210535,42.30764,15.009818,10.315441,25.78738,0.2602268
6639,3.608792,43.11252,18.70136,13.06356,25.12696,0.3014408
6640,3.608862,44.8948,21.67062,15.18478,22.48739,0.2401347
6641,3.589795,47.83984,23.25555,16.02123,21.03714,0.1858409
6642,3.757321,51.99613,22.88249,15.84707,17.31474,0.1855587
6643,4.342544,62.5832,23.8534,16.68009,8.255182,0.2098693
6644,5.737152,65.15242,26.0877,18.37388,7.412117,0.2423601
6645,5.533322,60.40307,26.66112,18.7275,14.36063,0.2347154
6646,6.227673,58.37608,26.84816,18.91487,22.44548,0.2398718
6647,6.846181,51.26558,24.63488,17.46699,36.12787,0.2397712
6648,6.906718,57.25749,24.65728,18.55387,39.25532,0.2471453
6649,7.701964,56.35977,25.72569,19.88986,56.51205,0.2550569
6650,5.653367,47.53197,24.21675,18.10125,75.45855,0.2192728
6651,3.667497,36.72252,18.35955,12.50632,84.26141,0.1988852
6652,3.216456,40.54728,17.32541,10.52633,66.89013,0.2102137
6653,3.107509,45.38732,17.49895,10.19046,53.17359,0.2165429
6654,3.221771,52.53777,18.17509,10.219868,41.02386,0.2294204
6655,3.145924,56.41207,19.65611,10.727464,32.34312,0.2349593
6656,2.777964,52.50716,20.70277,11.20401,31.29804,0.2186567
6657,3.585575,47.64349,19.73304,10.827384,32.76078,0.1937242
6658,6.531508,51.41434,19.16328,10.74356,26.83436,0.2056146
6659,7.846652,64.0436,21.68049,12.48377,12.437296,0.2252552
6660,8.992886,66.33982,23.63196,13.83168,8.27234293,0.2310947
6661,7.518507,70.84623,27.73365,17.36386,0.034789362,0.2803838
6662,8.161595,67.95047,24.92339,14.34024,0.388926227,0.2578365
6663,5.889071,64.1686,23.94439,12.99521,1.28428089,0.2181287
6664,4.579392,61.83803,24.39251,12.97948,1.426472312,0.1959197
6665,4.283757,62.91394,25.52241,13.8302,0.176355439,0.2347951
6666,5.601565,62.05072,28.67128,16.39339,0.00130804,0.4411033
6667,7.297901,57.03893,28.67828,16.99789,1.1010552,0.5025541
6668,8.387134,54.93531,29.75297,19.09379,4.089681,0.446395
6669,5.196851,54.59049,27.87016,18.70524,6.197959,0.257195
6670,6.40021,51.61019,28.43543,18.90924,12.28162,0.250344
6671,5.911447,61.2914,28.50588,19.71488,14.83502,0.2664406
6672,3.522839,50.59457,20.2925,13.60581,30.89059,0.2091015
6673,2.162414,22.52535,13.98093,8.586336,68.49719,0.1571643
6674,1.772792,17.0509,11.93234,6.997573,70.0742,0.1565887
6675,1.65369,19.47665,12.74896,7.182136,66.66312,0.1712557
6676,1.795706,24.36998,13.57206,7.385795,53.99052,0.1817156
6677,2.1645,29.97963,13.69207,7.412093,41.7819,0.1901524
6678,2.510163,37.04555,14.13221,7.819893,29.86695,0.2061093
6679,2.644365,46.36373,15.14517,8.529362,17.17312,0.2199994
6680,2.42781,49.05801,15.30544,8.545074,12.523365,0.2237396
6681,2.622243,50.34248,16.31012,9.074506,10.946945,0.229534
6682,2.837513,48.75916,16.49564,9.241978,13.086571,0.2201441
6683,3.054197,44.88827,16.18936,9.197624,16.76361,0.2116478
6684,3.532132,42.00794,15.50318,8.861959,17.07578,0.1892187
6685,0.7979691,47.6838,5.988004,3.626517,8.2787814,0.1932355
6686,0.6023598,44.53068,5.783685,3.603772,10.40735682,0.2097143
6687,0.8673042,42.91714,4.854683,2.886702,11.03435706,0.2045559
6688,0.8517326,41.35128,4.66816,2.6458801,10.7099705,0.1768325
6689,1.188745,42.96278,5.188409,2.926942,9.847751,0.1692585
6690,3.019395,48.01735,7.517883,4.232657,6.634408,0.2030909
6691,2.674886,48.28578,12.399565,7.433852,3.3151884,0.2512602
6692,2.146617,51.05327,15.47481,9.970119,6.4785744,0.2698233
6693,3.2024354,55.28788,16.72947,11.556285,11.013579,0.3014306
6694,8.0855034,57.06439,17.52711,12.627549,14.882873,0.3601665
6695,8.706436,58.47126,18.90999,13.946164,18.625845,0.3432761
6696,5.627764,51.11459,15.214135,10.692002,25.19513,0.2674085
6697,2.068643,55.50577,7.982263,5.653454,23.934434,0.2547963
6698,4.923049,65.14066,10.30137,7.853047,24.530791,0.3315534
6699,7.010756,70.56562,23.70212,19.545168,31.72147,0.3837289
6700,3.956033,80.83119,22.068002,18.870643,27.08906,0.3439135
6701,2.6045398,81.12989,19.922335,17.398664,22.33001,0.3376558
6702,2.038377,84.88669,18.461145,15.760105,17.94049,0.3197329
6703,1.4694861,88.73323,18.986729,15.591329,14.060081,0.3122904
6704,0.5295524,85.14068,9.670826,7.461438,2.947489,0.3117399
6705,0.8537191,80.07427,11.365826,8.967291,14.4572081,0.301165
6706,0.7775663,80.65139,12.82569,10.291549,7.225206,0.3104369
6707,0.7968646,75.82618,8.74185,7.040569,5.38191,0.3442779
6708,1.119235,69.02696,5.428221,4.435625,8.892099,0.3726205
6709,1.505812,56.88466,8.979774,7.416164,31.31341,0.3806335
6710,1.854379,54.45023,10.998094,8.818268,37.91431,0.3848603
6711,2.632513,53.99094,13.19565,10.73033,41.47924,0.3976623
6712,3.645049,53.84542,14.27858,11.837797,45.15806,0.4069937
6713,4.125048,60.50546,14.64344,11.471958,38.26255,0.414683
6714,4.807614,79.6327,21.78183,16.14891,19.120943,0.4459483
6715,6.328327,94.35185,31.07654,22.495,9.440951,0.4892217
6716,6.476406,83.05885,31.24261,22.00938,29.02928,0.4608688
6717,6.112127,78.34128,29.94501,23.88364,45.84329,0.4236859
6718,7.528449,92.58536,31.37475,26.96369,44.33451,0.4191265
6719,8.492775,83.7641,31.51329,28.27571,61.16109,0.3976341
6720,8.464369,63.97664,28.51792,25.74823,92.03531,0.3697717
6721,6.91585,52.02541,27.48258,24.44567,113.4436,0.3379208
6722,5.108665,39.43788,27.7747,24.86077,144.6544,0.3090474
6723,4.344005,40.26446,28.78312,25.78248,154.297,0.3053419
6724,4.001696,49.5077,29.15154,26.08067,149.5306,0.3114558
6725,4.523621,65.39235,30.24455,27.02863,128.8682,0.3236276
6726,4.972414,85.00697,30.53254,27.10432,103.75885,0.3373727
6727,5.285021,105.74935,31.01637,27.07943,83.16759,0.3531289
6728,7.063403,124.25735,32.24595,27.52561,60.00228,0.3869357
6729,8.146823,147.6599,40.8159,32.36322,27.007003,0.4949411
6730,6.760318,139.2856,40.39397,30.65921,20.64737,0.4510928
6731,7.385182,161.0009,46.63491,33.31123,4.3396911,0.5091239
6732,27.24067,187.0571,76.05904,52.46082,0.019427775,0.8414879
6733,23.36928,190.9265,73.41744,56.32069,1.08E-08,1.0035142
6734,22.82747,200.5262,77.13909,60.31514,4.00E-07,0.9257849
6735,20.87831,180.7617,79.91078,65.09194,0.00947242,1.0650426
6736,16.23353,152.2958,80.36596,66.51763,1.51473,1.178371
6737,13.86591,114.9939,78.78654,67.52079,7.55783,0.7947266
6738,12.531752,115.3463,83.18606,71.88494,7.20286,0.757081
6739,11.984175,118.087,99.57231,85.51474,7.115014,0.7965374
