,real_index,1,8,9,10,11,12
18958,6404,2021-4-16 7,23.4,87,1011.3,1.0,94.5
18959,6405,2021-4-16 8,23.8,83,1012.0,1.2,118.1
18960,6406,2021-4-16 9,24.1,82,1012.5,1.3,121.8
18961,6407,2021-4-16 10,24.6,80,1012.4,1.5,122.1
18962,6408,2021-4-16 11,25.2,77,1012.1,1.3,113.6
18963,6409,2021-4-16 12,25.1,79,1011.8,1.2,95.7
18964,6410,2021-4-16 13,25.2,80,1011.2,0.6,38.7
18965,6411,2021-4-16 14,25.2,80,1010.7,1.2,311.7
18966,6412,2021-4-16 15,23.0,89,1010.5,1.6,339.0
18967,6413,2021-4-16 16,23.2,88,1010.4,1.1,2.9
18968,6414,2021-4-16 17,22.8,90,1010.5,1.1,13.3
18969,6415,2021-4-16 18,22.5,93,1011.1,1.0,56.9
18970,6416,2021-4-16 19,22.5,94,1011.6,0.9,35.4
18971,6417,2021-4-16 20,22.6,95,1012.2,0.9,31.1
18972,6418,2021-4-16 21,22.8,94,1012.8,0.6,59.2
18973,6419,2021-4-16 22,23.0,93,1013.3,0.5,9.5
18974,6420,2021-4-16 23,23.0,92,1013.5,0.8,357.2
18975,6373,2021-4-15 0,24.7,79,1010.9,1.8,116.3
18976,6374,2021-4-15 1,24.5,79,1010.5,1.6,119.2
18977,6375,2021-4-15 2,24.4,80,1010.2,1.5,119.2
18978,6376,2021-4-15 3,24.2,80,1009.7,2.1,119.2
18979,6377,2021-4-15 4,24.0,81,1009.6,2.0,118.4
18980,6378,2021-4-15 5,23.9,80,1010.0,1.8,119.7
18981,6379,2021-4-15 6,23.6,81,1010.4,1.6,112.8
18982,6380,2021-4-15 7,23.7,81,1010.6,1.6,113.0
18983,6381,2021-4-15 8,24.2,78,1011.4,1.7,119.0
18984,6382,2021-4-15 9,24.4,77,1011.7,1.6,117.0
18985,6383,2021-4-15 10,24.7,76,1011.6,1.6,111.2
18986,6384,2021-4-15 11,25.1,74,1011.1,1.8,123.0
18987,6385,2021-4-15 12,25.2,74,1010.7,1.6,106.0
18988,6386,2021-4-15 13,25.1,75,1010.1,1.5,98.9
18989,6387,2021-4-15 14,24.5,80,1009.4,1.2,95.6
18990,6388,2021-4-15 15,24.3,80,1009.0,1.3,113.8
18991,6389,2021-4-15 16,24.3,80,1008.8,1.3,103.4
18992,6390,2021-4-15 17,24.2,81,1008.8,1.5,86.7
18993,6391,2021-4-15 18,24.2,81,1009.5,1.3,112.9
18994,6392,2021-4-15 19,24.2,81,1010.1,1.6,117.6
18995,6393,2021-4-15 20,24.1,81,1010.7,1.7,114.0
18996,6394,2021-4-15 21,24.1,81,1011.3,1.4,112.3
18997,6395,2021-4-15 22,24.1,81,1011.8,1.6,117.7
18998,6396,2021-4-15 23,23.7,83,1011.7,1.3,91.2
18999,6397,2021-4-16 0,23.5,83,1011.4,1.2,83.9
19000,6398,2021-4-16 1,23.4,84,1010.9,1.3,68.1
19001,6399,2021-4-16 2,23.1,86,1010.2,1.1,64.3
19002,6400,2021-4-16 3,22.9,90,1010.0,0.6,37.7
19003,6401,2021-4-16 4,22.7,91,1010.0,0.7,51.1
19004,6402,2021-4-16 5,22.8,91,1010.2,0.6,51.1
19005,6403,2021-4-16 6,22.9,90,1010.7,0.6,72.4
19006,6404,2021-4-16 7,23.4,87,1011.3,1.0,94.5
19007,6405,2021-4-16 8,23.8,83,1012.0,1.2,118.1
19008,6406,2021-4-16 9,24.1,82,1012.5,1.3,121.8
19009,6407,2021-4-16 10,24.6,80,1012.4,1.5,122.1
19010,6408,2021-4-16 11,25.2,77,1012.1,1.3,113.6
19011,6409,2021-4-16 12,25.1,79,1011.8,1.2,95.7
19012,6410,2021-4-16 13,25.2,80,1011.2,0.6,38.7
19013,6411,2021-4-16 14,25.2,80,1010.7,1.2,311.7
19014,6412,2021-4-16 15,23.0,89,1010.5,1.6,339.0
19015,6413,2021-4-16 16,23.2,88,1010.4,1.1,2.9
19016,6414,2021-4-16 17,22.8,90,1010.5,1.1,13.3
19017,6415,2021-4-16 18,22.5,93,1011.1,1.0,56.9
19018,6416,2021-4-16 19,22.5,94,1011.6,0.9,35.4
19019,6417,2021-4-16 20,22.6,95,1012.2,0.9,31.1
19020,6418,2021-4-16 21,22.8,94,1012.8,0.6,59.2
19021,6419,2021-4-16 22,23.0,93,1013.3,0.5,9.5
19022,6420,2021-4-16 23,23.0,92,1013.5,0.8,357.2
19023,6421,2021-4-17 0,23.0,91,1013.3,0.9,0.5
19024,6422,2021-4-17 1,22.6,90,1013.0,1.0,330.8
19025,6423,2021-4-17 2,22.5,91,1012.6,1.3,9.0
19026,6424,2021-4-17 3,22.3,90,1012.6,1.6,14.4
19027,6425,2021-4-17 4,22.0,90,1012.7,1.6,26.3
19028,6426,2021-4-17 5,21.7,93,1013.2,1.4,26.8
19029,6427,2021-4-17 6,21.7,94,1013.9,1.2,41.1
19030,6428,2021-4-17 7,21.6,94,1014.6,1.0,32.2
19031,6429,2021-4-17 8,21.9,91,1015.3,1.2,31.3
19032,6430,2021-4-17 9,22.5,88,1015.7,1.1,26.5
19033,6431,2021-4-17 10,23.0,84,1015.7,1.3,14.8
19034,6432,2021-4-17 11,23.1,83,1015.7,1.1,355.9
19035,6433,2021-4-17 12,23.1,81,1015.5,1.2,358.5
19036,6434,2021-4-17 13,23.5,79,1014.8,1.3,337.2
19037,6435,2021-4-17 14,24.0,76,1014.0,1.3,354.9
19038,6436,2021-4-17 15,23.8,79,1013.2,0.8,7.2
19039,6437,2021-4-17 16,24.3,79,1013.0,0.5,301.8
19040,6438,2021-4-17 17,24.4,78,1013.2,0.8,343.1
19041,6439,2021-4-17 18,24.0,78,1013.5,0.8,26.9
19042,6440,2021-4-17 19,24.0,80,1014.1,0.5,34.1
19043,6441,2021-4-17 20,24.0,80,1014.8,0.5,316.7
19044,6442,2021-4-17 21,24.1,78,1015.0,0.4,342.9
19045,6443,2021-4-17 22,24.0,77,1015.1,0.4,30.2
19046,6444,2021-4-17 23,23.6,78,1014.9,0.4,346.7
19047,6397,2021-4-16 0,23.5,83,1011.4,1.2,83.9
19048,6398,2021-4-16 1,23.4,84,1010.9,1.3,68.1
19049,6399,2021-4-16 2,23.1,86,1010.2,1.1,64.3
19050,6400,2021-4-16 3,22.9,90,1010.0,0.6,37.7
19051,6401,2021-4-16 4,22.7,91,1010.0,0.7,51.1
19052,6402,2021-4-16 5,22.8,91,1010.2,0.6,51.1
19053,6403,2021-4-16 6,22.9,90,1010.7,0.6,72.4
19054,6404,2021-4-16 7,23.4,87,1011.3,1.0,94.5
19055,6405,2021-4-16 8,23.8,83,1012.0,1.2,118.1
19056,6406,2021-4-16 9,24.1,82,1012.5,1.3,121.8
19057,6407,2021-4-16 10,24.6,80,1012.4,1.5,122.1
19058,6408,2021-4-16 11,25.2,77,1012.1,1.3,113.6
19059,6409,2021-4-16 12,25.1,79,1011.8,1.2,95.7
19060,6410,2021-4-16 13,25.2,80,1011.2,0.6,38.7
19061,6411,2021-4-16 14,25.2,80,1010.7,1.2,311.7
19062,6412,2021-4-16 15,23.0,89,1010.5,1.6,339.0
19063,6413,2021-4-16 16,23.2,88,1010.4,1.1,2.9
19064,6414,2021-4-16 17,22.8,90,1010.5,1.1,13.3
19065,6415,2021-4-16 18,22.5,93,1011.1,1.0,56.9
19066,6416,2021-4-16 19,22.5,94,1011.6,0.9,35.4
19067,6417,2021-4-16 20,22.6,95,1012.2,0.9,31.1
19068,6418,2021-4-16 21,22.8,94,1012.8,0.6,59.2
19069,6419,2021-4-16 22,23.0,93,1013.3,0.5,9.5
19070,6420,2021-4-16 23,23.0,92,1013.5,0.8,357.2
19071,6421,2021-4-17 0,23.0,91,1013.3,0.9,0.5
19072,6422,2021-4-17 1,22.6,90,1013.0,1.0,330.8
19073,6423,2021-4-17 2,22.5,91,1012.6,1.3,9.0
19074,6424,2021-4-17 3,22.3,90,1012.6,1.6,14.4
19075,6425,2021-4-17 4,22.0,90,1012.7,1.6,26.3
19076,6426,2021-4-17 5,21.7,93,1013.2,1.4,26.8
19077,6427,2021-4-17 6,21.7,94,1013.9,1.2,41.1
19078,6428,2021-4-17 7,21.6,94,1014.6,1.0,32.2
19079,6429,2021-4-17 8,21.9,91,1015.3,1.2,31.3
19080,6430,2021-4-17 9,22.5,88,1015.7,1.1,26.5
19081,6431,2021-4-17 10,23.0,84,1015.7,1.3,14.8
19082,6432,2021-4-17 11,23.1,83,1015.7,1.1,355.9
19083,6433,2021-4-17 12,23.1,81,1015.5,1.2,358.5
19084,6434,2021-4-17 13,23.5,79,1014.8,1.3,337.2
19085,6435,2021-4-17 14,24.0,76,1014.0,1.3,354.9
19086,6436,2021-4-17 15,23.8,79,1013.2,0.8,7.2
19087,6437,2021-4-17 16,24.3,79,1013.0,0.5,301.8
19088,6438,2021-4-17 17,24.4,78,1013.2,0.8,343.1
19089,6439,2021-4-17 18,24.0,78,1013.5,0.8,26.9
19090,6440,2021-4-17 19,24.0,80,1014.1,0.5,34.1
19091,6441,2021-4-17 20,24.0,80,1014.8,0.5,316.7
19092,6442,2021-4-17 21,24.1,78,1015.0,0.4,342.9
19093,6443,2021-4-17 22,24.0,77,1015.1,0.4,30.2
19094,6444,2021-4-17 23,23.6,78,1014.9,0.4,346.7
19095,6445,2021-4-18 0,23.3,79,1014.6,0.4,352.0
19096,6446,2021-4-18 1,23.3,77,1014.0,0.7,23.6
19097,6447,2021-4-18 2,23.1,78,1013.6,0.4,32.7
19098,6448,2021-4-18 3,23.0,80,1013.4,0.6,38.3
19099,6449,2021-4-18 4,22.4,84,1013.4,1.0,58.7
19100,6450,2021-4-18 5,21.5,88,1013.7,0.9,59.6
19101,6451,2021-4-18 6,21.0,91,1013.8,0.6,17.1
19102,6452,2021-4-18 7,21.4,92,1014.0,0.6,326.0
19103,6453,2021-4-18 8,21.8,90,1014.7,0.9,11.1
19104,6454,2021-4-18 9,22.4,87,1014.9,0.9,35.0
19105,6455,2021-4-18 10,23.4,82,1014.7,1.2,56.7
19106,6456,2021-4-18 11,25.1,71,1014.0,1.3,89.3
19107,6457,2021-4-18 12,26.5,50,1013.2,1.7,116.7
19108,6458,2021-4-18 13,27.6,32,1012.3,1.9,103.3
19109,6459,2021-4-18 14,27.4,32,1011.5,2.3,121.7
19110,6460,2021-4-18 15,26.7,35,1010.9,1.4,110.8
19111,6461,2021-4-18 16,25.8,40,1010.7,1.5,88.7
19112,6462,2021-4-18 17,25.2,48,1010.8,1.5,103.3
19113,6463,2021-4-18 18,24.7,53,1011.1,1.4,89.3
19114,6464,2021-4-18 19,24.5,53,1011.7,1.1,78.3
19115,6465,2021-4-18 20,24.0,58,1012.4,1.0,46.3
19116,6466,2021-4-18 21,23.0,61,1013.1,1.3,227.9
19117,6467,2021-4-18 22,21.7,71,1013.6,0.7,66.7
19118,6468,2021-4-18 23,20.6,82,1013.6,0.8,62.4
19119,6421,2021-4-17 0,23.0,91,1013.3,0.9,0.5
19120,6422,2021-4-17 1,22.6,90,1013.0,1.0,330.8
19121,6423,2021-4-17 2,22.5,91,1012.6,1.3,9.0
19122,6424,2021-4-17 3,22.3,90,1012.6,1.6,14.4
19123,6425,2021-4-17 4,22.0,90,1012.7,1.6,26.3
19124,6426,2021-4-17 5,21.7,93,1013.2,1.4,26.8
19125,6427,2021-4-17 6,21.7,94,1013.9,1.2,41.1
19126,6428,2021-4-17 7,21.6,94,1014.6,1.0,32.2
19127,6429,2021-4-17 8,21.9,91,1015.3,1.2,31.3
19128,6430,2021-4-17 9,22.5,88,1015.7,1.1,26.5
19129,6431,2021-4-17 10,23.0,84,1015.7,1.3,14.8
19130,6432,2021-4-17 11,23.1,83,1015.7,1.1,355.9
19131,6433,2021-4-17 12,23.1,81,1015.5,1.2,358.5
19132,6434,2021-4-17 13,23.5,79,1014.8,1.3,337.2
19133,6435,2021-4-17 14,24.0,76,1014.0,1.3,354.9
19134,6436,2021-4-17 15,23.8,79,1013.2,0.8,7.2
19135,6437,2021-4-17 16,24.3,79,1013.0,0.5,301.8
19136,6438,2021-4-17 17,24.4,78,1013.2,0.8,343.1
19137,6439,2021-4-17 18,24.0,78,1013.5,0.8,26.9
19138,6440,2021-4-17 19,24.0,80,1014.1,0.5,34.1
19139,6441,2021-4-17 20,24.0,80,1014.8,0.5,316.7
19140,6442,2021-4-17 21,24.1,78,1015.0,0.4,342.9
19141,6443,2021-4-17 22,24.0,77,1015.1,0.4,30.2
19142,6444,2021-4-17 23,23.6,78,1014.9,0.4,346.7
19143,6445,2021-4-18 0,23.3,79,1014.6,0.4,352.0
19144,6446,2021-4-18 1,23.3,77,1014.0,0.7,23.6
19145,6447,2021-4-18 2,23.1,78,1013.6,0.4,32.7
19146,6448,2021-4-18 3,23.0,80,1013.4,0.6,38.3
19147,6449,2021-4-18 4,22.4,84,1013.4,1.0,58.7
19148,6450,2021-4-18 5,21.5,88,1013.7,0.9,59.6
19149,6451,2021-4-18 6,21.0,91,1013.8,0.6,17.1
19150,6452,2021-4-18 7,21.4,92,1014.0,0.6,326.0
19151,6453,2021-4-18 8,21.8,90,1014.7,0.9,11.1
19152,6454,2021-4-18 9,22.4,87,1014.9,0.9,35.0
19153,6455,2021-4-18 10,23.4,82,1014.7,1.2,56.7
19154,6456,2021-4-18 11,25.1,71,1014.0,1.3,89.3
19155,6457,2021-4-18 12,26.5,50,1013.2,1.7,116.7
19156,6458,2021-4-18 13,27.6,32,1012.3,1.9,103.3
19157,6459,2021-4-18 14,27.4,32,1011.5,2.3,121.7
19158,6460,2021-4-18 15,26.7,35,1010.9,1.4,110.8
19159,6461,2021-4-18 16,25.8,40,1010.7,1.5,88.7
19160,6462,2021-4-18 17,25.2,48,1010.8,1.5,103.3
19161,6463,2021-4-18 18,24.7,53,1011.1,1.4,89.3
19162,6464,2021-4-18 19,24.5,53,1011.7,1.1,78.3
19163,6465,2021-4-18 20,24.0,58,1012.4,1.0,46.3
19164,6466,2021-4-18 21,23.0,61,1013.1,1.3,227.9
19165,6467,2021-4-18 22,21.7,71,1013.6,0.7,66.7
19166,6468,2021-4-18 23,20.6,82,1013.6,0.8,62.4
19167,6469,2021-4-19 0,21.1,75,1012.9,1.5,100.1
19168,6470,2021-4-19 1,21.6,71,1012.2,1.6,101.2
19169,6471,2021-4-19 2,21.6,73,1011.6,1.5,80.6
19170,6472,2021-4-19 3,21.5,76,1011.2,1.5,83.5
19171,6473,2021-4-19 4,21.6,73,1010.9,1.7,79.6
19172,6474,2021-4-19 5,21.5,72,1010.9,1.6,72.0
19173,6475,2021-4-19 6,21.6,70,1011.2,1.8,69.1
19174,6476,2021-4-19 7,21.4,70,1011.8,1.5,55.6
19175,6477,2021-4-19 8,21.7,67,1012.4,1.5,64.6
19176,6478,2021-4-19 9,22.5,62,1012.7,1.9,71.5
19177,6479,2021-4-19 10,23.4,58,1012.5,2.0,61.6
19178,6480,2021-4-19 11,24.2,53,1012.0,2.1,89.0
19179,6481,2021-4-19 12,24.6,51,1011.4,2.0,95.7
19180,6482,2021-4-19 13,24.7,51,1010.7,1.5,93.6
19181,6483,2021-4-19 14,24.7,52,1009.9,1.0,91.4
19182,6484,2021-4-19 15,24.7,52,1009.4,0.9,86.8
19183,6485,2021-4-19 16,24.6,52,1009.2,0.7,83.2
19184,6486,2021-4-19 17,24.3,53,1009.3,0.9,103.2
19185,6487,2021-4-19 18,24.0,57,1009.6,0.7,103.3
19186,6488,2021-4-19 19,23.8,58,1010.0,0.6,55.3
19187,6489,2021-4-19 20,23.6,58,1010.4,1.1,72.3
19188,6490,2021-4-19 21,23.5,59,1010.8,1.2,74.3
19189,6491,2021-4-19 22,23.2,62,1011.3,1.4,108.8
19190,6492,2021-4-19 23,22.9,62,1011.5,1.7,123.3
19191,6445,2021-4-18 0,23.3,79,1014.6,0.4,352.0
19192,6446,2021-4-18 1,23.3,77,1014.0,0.7,23.6
19193,6447,2021-4-18 2,23.1,78,1013.6,0.4,32.7
19194,6448,2021-4-18 3,23.0,80,1013.4,0.6,38.3
19195,6449,2021-4-18 4,22.4,84,1013.4,1.0,58.7
19196,6450,2021-4-18 5,21.5,88,1013.7,0.9,59.6
19197,6451,2021-4-18 6,21.0,91,1013.8,0.6,17.1
19198,6452,2021-4-18 7,21.4,92,1014.0,0.6,326.0
19199,6453,2021-4-18 8,21.8,90,1014.7,0.9,11.1
19200,6454,2021-4-18 9,22.4,87,1014.9,0.9,35.0
19201,6455,2021-4-18 10,23.4,82,1014.7,1.2,56.7
19202,6456,2021-4-18 11,25.1,71,1014.0,1.3,89.3
19203,6457,2021-4-18 12,26.5,50,1013.2,1.7,116.7
19204,6458,2021-4-18 13,27.6,32,1012.3,1.9,103.3
19205,6459,2021-4-18 14,27.4,32,1011.5,2.3,121.7
19206,6460,2021-4-18 15,26.7,35,1010.9,1.4,110.8
19207,6461,2021-4-18 16,25.8,40,1010.7,1.5,88.7
19208,6462,2021-4-18 17,25.2,48,1010.8,1.5,103.3
19209,6463,2021-4-18 18,24.7,53,1011.1,1.4,89.3
19210,6464,2021-4-18 19,24.5,53,1011.7,1.1,78.3
19211,6465,2021-4-18 20,24.0,58,1012.4,1.0,46.3
19212,6466,2021-4-18 21,23.0,61,1013.1,1.3,227.9
19213,6467,2021-4-18 22,21.7,71,1013.6,0.7,66.7
19214,6468,2021-4-18 23,20.6,82,1013.6,0.8,62.4
19215,6469,2021-4-19 0,21.1,75,1012.9,1.5,100.1
19216,6470,2021-4-19 1,21.6,71,1012.2,1.6,101.2
19217,6471,2021-4-19 2,21.6,73,1011.6,1.5,80.6
19218,6472,2021-4-19 3,21.5,76,1011.2,1.5,83.5
19219,6473,2021-4-19 4,21.6,73,1010.9,1.7,79.6
19220,6474,2021-4-19 5,21.5,72,1010.9,1.6,72.0
19221,6475,2021-4-19 6,21.6,70,1011.2,1.8,69.1
19222,6476,2021-4-19 7,21.4,70,1011.8,1.5,55.6
19223,6477,2021-4-19 8,21.7,67,1012.4,1.5,64.6
19224,6478,2021-4-19 9,22.5,62,1012.7,1.9,71.5
19225,6479,2021-4-19 10,23.4,58,1012.5,2.0,61.6
19226,6480,2021-4-19 11,24.2,53,1012.0,2.1,89.0
19227,6481,2021-4-19 12,24.6,51,1011.4,2.0,95.7
19228,6482,2021-4-19 13,24.7,51,1010.7,1.5,93.6
19229,6483,2021-4-19 14,24.7,52,1009.9,1.0,91.4
19230,6484,2021-4-19 15,24.7,52,1009.4,0.9,86.8
19231,6485,2021-4-19 16,24.6,52,1009.2,0.7,83.2
19232,6486,2021-4-19 17,24.3,53,1009.3,0.9,103.2
19233,6487,2021-4-19 18,24.0,57,1009.6,0.7,103.3
19234,6488,2021-4-19 19,23.8,58,1010.0,0.6,55.3
19235,6489,2021-4-19 20,23.6,58,1010.4,1.1,72.3
19236,6490,2021-4-19 21,23.5,59,1010.8,1.2,74.3
19237,6491,2021-4-19 22,23.2,62,1011.3,1.4,108.8
19238,6492,2021-4-19 23,22.9,62,1011.5,1.7,123.3
19239,6493,2021-4-20 0,22.7,63,1011.2,1.5,128.8
19240,6494,2021-4-20 1,22.6,65,1010.8,1.7,114.7
19241,6495,2021-4-20 2,22.3,69,1010.3,1.6,101.8
19242,6496,2021-4-20 3,22.1,69,1010.0,1.5,107.5
19243,6497,2021-4-20 4,22.0,69,1010.0,1.5,96.0
19244,6498,2021-4-20 5,22.1,67,1010.3,1.3,107.4
19245,6499,2021-4-20 6,22.1,66,1010.8,1.3,88.7
19246,6500,2021-4-20 7,22.3,68,1011.7,1.0,65.5
19247,6501,2021-4-20 8,22.5,68,1012.4,1.3,65.5
19248,6502,2021-4-20 9,23.1,66,1012.7,1.3,72.2
19249,6503,2021-4-20 10,23.8,62,1012.8,1.7,77.0
19250,6504,2021-4-20 11,23.6,62,1012.4,1.4,91.5
19251,6505,2021-4-20 12,21.9,74,1012.0,1.0,68.4
19252,6506,2021-4-20 13,22.5,71,1011.0,1.2,38.6
19253,6507,2021-4-20 14,23.4,66,1010.0,1.6,13.8
19254,6508,2021-4-20 15,24.1,64,1009.4,1.4,34.5
19255,6509,2021-4-20 16,24.7,62,1009.1,1.2,56.4
19256,6510,2021-4-20 17,24.5,65,1008.9,1.6,53.9
19257,6511,2021-4-20 18,24.0,68,1009.2,1.4,68.6
19258,6512,2021-4-20 19,23.8,68,1009.9,1.2,64.7
19259,6513,2021-4-20 20,23.8,69,1010.6,0.9,67.9
19260,6514,2021-4-20 21,23.6,69,1011.2,0.9,83.8
19261,6515,2021-4-20 22,23.5,72,1011.7,0.9,78.4
19262,6516,2021-4-20 23,23.8,72,1011.9,1.2,110.2
19263,6469,2021-4-19 0,21.1,75,1012.9,1.5,100.1
19264,6470,2021-4-19 1,21.6,71,1012.2,1.6,101.2
19265,6471,2021-4-19 2,21.6,73,1011.6,1.5,80.6
19266,6472,2021-4-19 3,21.5,76,1011.2,1.5,83.5
19267,6473,2021-4-19 4,21.6,73,1010.9,1.7,79.6
19268,6474,2021-4-19 5,21.5,72,1010.9,1.6,72.0
19269,6475,2021-4-19 6,21.6,70,1011.2,1.8,69.1
19270,6476,2021-4-19 7,21.4,70,1011.8,1.5,55.6
19271,6477,2021-4-19 8,21.7,67,1012.4,1.5,64.6
19272,6478,2021-4-19 9,22.5,62,1012.7,1.9,71.5
19273,6479,2021-4-19 10,23.4,58,1012.5,2.0,61.6
19274,6480,2021-4-19 11,24.2,53,1012.0,2.1,89.0
19275,6481,2021-4-19 12,24.6,51,1011.4,2.0,95.7
19276,6482,2021-4-19 13,24.7,51,1010.7,1.5,93.6
19277,6483,2021-4-19 14,24.7,52,1009.9,1.0,91.4
19278,6484,2021-4-19 15,24.7,52,1009.4,0.9,86.8
19279,6485,2021-4-19 16,24.6,52,1009.2,0.7,83.2
19280,6486,2021-4-19 17,24.3,53,1009.3,0.9,103.2
19281,6487,2021-4-19 18,24.0,57,1009.6,0.7,103.3
19282,6488,2021-4-19 19,23.8,58,1010.0,0.6,55.3
19283,6489,2021-4-19 20,23.6,58,1010.4,1.1,72.3
19284,6490,2021-4-19 21,23.5,59,1010.8,1.2,74.3
19285,6491,2021-4-19 22,23.2,62,1011.3,1.4,108.8
19286,6492,2021-4-19 23,22.9,62,1011.5,1.7,123.3
19287,6493,2021-4-20 0,22.7,63,1011.2,1.5,128.8
19288,6494,2021-4-20 1,22.6,65,1010.8,1.7,114.7
19289,6495,2021-4-20 2,22.3,69,1010.3,1.6,101.8
19290,6496,2021-4-20 3,22.1,69,1010.0,1.5,107.5
19291,6497,2021-4-20 4,22.0,69,1010.0,1.5,96.0
19292,6498,2021-4-20 5,22.1,67,1010.3,1.3,107.4
19293,6499,2021-4-20 6,22.1,66,1010.8,1.3,88.7
19294,6500,2021-4-20 7,22.3,68,1011.7,1.0,65.5
19295,6501,2021-4-20 8,22.5,68,1012.4,1.3,65.5
19296,6502,2021-4-20 9,23.1,66,1012.7,1.3,72.2
19297,6503,2021-4-20 10,23.8,62,1012.8,1.7,77.0
19298,6504,2021-4-20 11,23.6,62,1012.4,1.4,91.5
19299,6505,2021-4-20 12,21.9,74,1012.0,1.0,68.4
19300,6506,2021-4-20 13,22.5,71,1011.0,1.2,38.6
19301,6507,2021-4-20 14,23.4,66,1010.0,1.6,13.8
19302,6508,2021-4-20 15,24.1,64,1009.4,1.4,34.5
19303,6509,2021-4-20 16,24.7,62,1009.1,1.2,56.4
19304,6510,2021-4-20 17,24.5,65,1008.9,1.6,53.9
19305,6511,2021-4-20 18,24.0,68,1009.2,1.4,68.6
19306,6512,2021-4-20 19,23.8,68,1009.9,1.2,64.7
19307,6513,2021-4-20 20,23.8,69,1010.6,0.9,67.9
19308,6514,2021-4-20 21,23.6,69,1011.2,0.9,83.8
19309,6515,2021-4-20 22,23.5,72,1011.7,0.9,78.4
19310,6516,2021-4-20 23,23.8,72,1011.9,1.2,110.2
19311,6517,2021-4-21 0,23.6,74,1011.9,1.3,114.3
19312,6518,2021-4-21 1,23.4,75,1011.4,1.2,116.4
19313,6519,2021-4-21 2,23.2,74,1011.0,1.0,100.1
19314,6520,2021-4-21 3,22.8,76,1010.5,0.6,65.0
19315,6521,2021-4-21 4,22.7,76,1010.4,0.6,55.5
19316,6522,2021-4-21 5,22.5,78,1010.5,0.7,80.0
19317,6523,2021-4-21 6,22.9,74,1010.6,1.6,127.0
19318,6524,2021-4-21 7,23.7,68,1011.2,1.2,92.8
19319,6525,2021-4-21 8,24.9,64,1011.9,1.2,98.9
19320,6526,2021-4-21 9,25.8,60,1012.0,1.6,87.5
19321,6527,2021-4-21 10,26.7,55,1012.0,1.4,98.0
19322,6528,2021-4-21 11,28.0,53,1011.3,1.4,122.1
19323,6529,2021-4-21 12,29.2,50,1010.5,1.5,244.2
19324,6530,2021-4-21 13,30.0,51,1009.5,1.7,249.6
19325,6531,2021-4-21 14,30.4,50,1008.6,2.0,244.8
19326,6532,2021-4-21 15,29.5,53,1008.0,1.9,233.6
19327,6533,2021-4-21 16,28.9,55,1007.7,1.6,241.2
19328,6534,2021-4-21 17,27.8,60,1007.8,2.2,228.6
19329,6535,2021-4-21 18,26.8,63,1008.2,1.5,293.4
19330,6536,2021-4-21 19,25.9,65,1008.8,2.1,238.0
19331,6537,2021-4-21 20,25.5,64,1009.2,1.7,240.7
19332,6538,2021-4-21 21,25.1,64,1010.0,1.8,232.0
19333,6539,2021-4-21 22,24.6,70,1010.4,1.2,240.9
19334,6540,2021-4-21 23,24.2,73,1010.6,0.7,281.3
19335,6493,2021-4-20 0,22.7,63,1011.2,1.5,128.8
19336,6494,2021-4-20 1,22.6,65,1010.8,1.7,114.7
19337,6495,2021-4-20 2,22.3,69,1010.3,1.6,101.8
19338,6496,2021-4-20 3,22.1,69,1010.0,1.5,107.5
19339,6497,2021-4-20 4,22.0,69,1010.0,1.5,96.0
19340,6498,2021-4-20 5,22.1,67,1010.3,1.3,107.4
19341,6499,2021-4-20 6,22.1,66,1010.8,1.3,88.7
19342,6500,2021-4-20 7,22.3,68,1011.7,1.0,65.5
19343,6501,2021-4-20 8,22.5,68,1012.4,1.3,65.5
19344,6502,2021-4-20 9,23.1,66,1012.7,1.3,72.2
19345,6503,2021-4-20 10,23.8,62,1012.8,1.7,77.0
19346,6504,2021-4-20 11,23.6,62,1012.4,1.4,91.5
19347,6505,2021-4-20 12,21.9,74,1012.0,1.0,68.4
19348,6506,2021-4-20 13,22.5,71,1011.0,1.2,38.6
19349,6507,2021-4-20 14,23.4,66,1010.0,1.6,13.8
19350,6508,2021-4-20 15,24.1,64,1009.4,1.4,34.5
19351,6509,2021-4-20 16,24.7,62,1009.1,1.2,56.4
19352,6510,2021-4-20 17,24.5,65,1008.9,1.6,53.9
19353,6511,2021-4-20 18,24.0,68,1009.2,1.4,68.6
19354,6512,2021-4-20 19,23.8,68,1009.9,1.2,64.7
19355,6513,2021-4-20 20,23.8,69,1010.6,0.9,67.9
19356,6514,2021-4-20 21,23.6,69,1011.2,0.9,83.8
19357,6515,2021-4-20 22,23.5,72,1011.7,0.9,78.4
19358,6516,2021-4-20 23,23.8,72,1011.9,1.2,110.2
19359,6517,2021-4-21 0,23.6,74,1011.9,1.3,114.3
19360,6518,2021-4-21 1,23.4,75,1011.4,1.2,116.4
19361,6519,2021-4-21 2,23.2,74,1011.0,1.0,100.1
19362,6520,2021-4-21 3,22.8,76,1010.5,0.6,65.0
19363,6521,2021-4-21 4,22.7,76,1010.4,0.6,55.5
19364,6522,2021-4-21 5,22.5,78,1010.5,0.7,80.0
19365,6523,2021-4-21 6,22.9,74,1010.6,1.6,127.0
19366,6524,2021-4-21 7,23.7,68,1011.2,1.2,92.8
19367,6525,2021-4-21 8,24.9,64,1011.9,1.2,98.9
19368,6526,2021-4-21 9,25.8,60,1012.0,1.6,87.5
